    0   20.388  215.191
    1   20.381  215.172
    2   20.393  215.191
    3   20.418  215.209
    4   20.424  215.228
    5   20.407  215.349
    6   20.380  215.342
    7   20.416  215.335
    8   20.377  215.327
    9   20.413  215.340
   10   20.418  215.352
   11   20.421  215.364
   12   20.388  215.345
   13   20.361  215.327
   14   20.430  215.308
   15   20.403  215.172
   16   20.408  215.055
   17   20.406  215.084
   18   20.369  215.114
   19   20.382  215.143
   20   20.407  215.269
   21   20.368  215.262
   22   20.389  215.255
   23   20.408  215.247
   24   20.430  215.240
   25   20.407  215.233
   26   20.399  215.225
   27   20.404  215.218
   28   20.411  215.211
   29   20.405  215.213
   30   20.443  215.215
   31   20.385  215.217
   32   20.358  215.219
   33   20.390  215.220
   34   20.416  215.222
   35   20.395  215.224
   36   20.373  215.226
   37   20.415  215.228
   38   20.385  215.337
   39   20.369  215.336
   40   20.409  215.335
   41   20.426  215.334
   42   20.416  215.333
   43   20.383  215.332
   44   20.478  215.331
   45   20.400  215.330
   46   20.403  215.230
   47   20.410  215.259
   48   20.393  215.289
   49   20.391  215.318
   50   20.386  215.415
   51   20.426  215.380
   52   20.404  215.345
   53   20.386  215.218
   54   20.410  215.217
   55   20.397  215.215
   56   20.376  215.214
   57   20.398  215.212
   58   20.438  215.211
   59   20.408  215.212
   60   20.412  215.172
   61   20.390  215.172
   62   20.418  215.140
   63   20.386  215.145
   64   20.368  215.153
   65   20.367  215.182
   66   20.410  215.218
   67   20.411  215.327
   68   19.977  215.464
   69   19.992  215.481
   70   19.926  215.454
   71   19.870  215.493
   72   19.877  215.619
   73   19.871  215.753
   74   19.859  215.949
   75   19.914  216.047
   76   19.914  216.017
   77   19.936  215.979
   78   19.897  215.988
   79   19.897  216.066
   80   19.878  216.241
   81   19.900  216.387
   82   19.908  216.474
   83   19.908  216.464
   84   19.904  216.496
   85   19.891  216.600
   86   19.922  216.717
   87   19.868  216.813
   88   19.928  216.899
   89   19.900  217.005
   90   19.872  217.134
   91   19.855  217.200
   92   19.898  217.307
   93   19.950  217.396
   94   19.905  217.493
   95   19.889  217.600
   96   19.907  217.639
   97   19.931  217.697
   98   19.909  217.726
   99   19.873  217.775
  100   19.925  217.766
  101   19.858  217.775
  102   19.905  217.772
  103   19.915  217.804
  104   19.911  217.826
  105   19.893  217.901
  106   19.916  217.979
  107   19.858  218.076
  108   19.867  218.093
  109   19.921  218.134
  110   19.921  218.105
  111   19.892  218.064
  112   19.899  218.085
  113   19.925  218.081
  114   19.904  218.144
  115   19.885  218.221
  116   19.894  218.192
  117   19.911  218.182
  118   19.927  218.182
  119   19.905  218.221
  120   19.924  218.299
  121   19.896  218.318
  122   19.851  218.386
  123   19.891  218.442
  124   19.904  218.481
  125   19.944  218.519
  126   19.915  218.522
  127   19.903  218.520
  128   19.880  218.500
  129   19.919  218.570
  130   19.892  218.609
  131   19.854  218.706
  132   19.873  218.774
  133   19.879  218.803
  134   19.888  218.762
  135   19.934  218.771
  136   19.917  218.842
  137   19.881  218.910
  138   19.865  218.900
  139   19.864  218.926
  140   19.884  218.968
  141   19.933  218.958
  142   19.908  218.949
  143   19.898  218.997
  144   19.927  219.060
  145   19.920  219.111
  146   19.930  219.149
  147   19.937  219.181
  148   19.917  219.181
  149   19.935  219.181
  150   19.889  219.136
  151   19.895  219.113
  152   19.897  219.094
  153   19.889  219.143
  154   19.881  219.217
  155   19.884  219.278
  156   19.922  219.298
  157   19.853  219.259
  158   19.905  219.230
  159   19.896  219.220
  160   19.876  219.228
  161   19.920  219.217
  162   19.913  219.181
  163   19.894  219.210
  164   19.910  219.220
  165   19.924  219.210
  166   19.913  219.181
  167   19.878  219.239
  168   19.912  219.259
  169   19.921  219.239
  170   19.923  219.208
  171   19.872  219.230
  172   19.903  219.230
  173   19.902  219.266
  174   19.891  219.343
  175   19.924  219.404
  176   19.888  219.414
  177   19.902  219.424
  178   19.917  219.383
  179   19.897  219.372
  180   19.905  219.388
  181   19.906  219.382
  182   19.888  219.414
  183   19.916  219.453
  184   19.910  219.453
  185   19.886  219.479
  186   19.890  219.521
  187   19.865  219.521
  188   19.886  219.550
  189   19.890  219.559
  190   19.881  219.548
  191   19.901  219.530
  192   19.893  219.501
  193   19.889  219.472
