 164.8 141.4 131.2 108.5  95.7  70.5  60.6 105.7 101.0 135.9 146.9 158.3
 116.8  97.4  95.3  81.8  83.6  79.9  84.3  88.1  86.3 106.4 120.5 129.0
 152.8 133.5 128.4 114.8 106.4  89.4  94.2 111.3  93.7 133.5 152.5 180.1
 149.0 123.6 131.4 102.0  95.2  82.1  81.4 101.3  87.2 122.7 160.4 163.6
 141.0 114.2  98.5  96.3  92.4  81.3  77.8  97.3  89.4 116.5 134.7 142.2
 103.3  89.7  84.7  79.9  83.1  85.0  88.8  87.0  86.8  97.1 106.1 117.8
  62.6  57.2  48.9  45.6  66.8  89.7 120.7  96.2 102.1  69.3  68.5  80.7
  72.0  65.2  73.6  74.1  65.6  82.2  90.0  91.9  88.4  75.5  81.0  86.7
  89.8  78.1  82.0  72.8  86.9 109.9 116.6 117.1 119.4  90.7  97.1 113.6
  46.9  43.0  41.6  45.4  49.4  73.7  96.8  98.2  83.4  75.6  65.7  49.0
  66.8  63.8  64.6  69.7  74.1  86.0  94.4 105.3  77.4  75.6  79.7  92.5
  53.6  43.0  55.4  53.2  74.3  84.7  96.3  92.5  94.4  77.4  80.1  53.3
  75.2  60.5  75.1  81.2  66.9  73.6  72.4  80.3  78.6  73.4  84.7  87.5
  61.0  60.3  67.5  69.1  67.9  73.4  85.9  88.4  79.3  68.1  77.7  80.7
  40.9  28.3  45.0  50.7  73.3  76.6  75.4  83.1  89.1  54.8  52.9  41.7
  60.9  51.8  69.7  72.9  65.8  63.9  74.0  73.1  66.2  61.0  68.4  72.8
  15.3  13.1  18.1  22.9  31.9  43.5  45.6  58.3  50.9  43.0  38.8  20.9
  23.1  20.0  26.8  29.6  40.3  64.1  72.9  61.5  62.3  35.9  33.7  25.4
  21.3  17.5  22.7  38.5  65.7  80.1  75.9  75.2  53.3  30.9  25.2  19.2
  16.6  14.9  19.2  22.0  39.4  69.1  65.3  52.1  39.4  21.6  17.0  21.8
  16.6  16.1  17.8  23.7  46.4  79.6  53.3  44.8  36.7  18.8  13.5  16.7
  33.0  25.4  24.6  19.3  39.0  68.4  64.0  63.8  42.0  28.6  26.8  32.1
  16.2  15.5  16.1  32.6  48.7  89.4  65.4  55.4  38.2  17.6  12.7  16.0
  24.4  17.6  16.0  20.2  42.2  76.7  91.6  78.2  45.7  15.4  16.7  21.9
  36.1  14.9   8.0   9.3  17.5  26.1  24.3  24.2  19.3  13.3  19.7  29.0
  57.4  39.2  36.8  27.4  47.3  66.9  59.7  68.2  58.7  59.2  50.5  57.0
 210.1 215.8 185.4 180.6 120.6 110.4 112.9 143.7 231.2 352.5 281.3 258.6
 153.8 114.7 101.1  59.6  51.6  45.2  32.0  41.1  67.1 114.0 150.1 182.4
 154.3  99.2  71.7  39.3  28.5  29.0  18.1  26.7  39.6  78.4 130.8 157.3
  16.5  15.7  10.1   9.7  21.1  38.8  47.2  44.0  28.2  28.7  21.5  24.6
  17.7  13.3  13.5   9.5  12.9  30.7  33.9  37.9  30.3  21.5  19.8  20.2
  26.1  23.3  23.3  26.4  25.3  39.4  63.3  58.9  46.0  44.1  34.4  22.1
  17.9  10.5  12.0  14.8  17.6  23.5  33.6  43.6  23.9  33.4  17.9  17.4
   3.3   3.0   3.0   5.9   8.1  12.1  22.5  31.1  18.0  13.8   5.7   4.9
  13.3  11.2  12.4  10.3  17.2  16.8  33.8  44.0  30.5  34.5  24.5  18.2

