1	130.895	0.11676
2	131.385	0.20338
3	130.27	0.28670
4	130.14	0.26894
5	130.5575	0.23599
6	130.76	0.23423
7	131.8725	0.18209
8	132.8525	0.18355
9	133.5475	0.07932
10	133.595	0.13625
11	133.97	0.20655
12	135.56	0.16872
13	135.5825	0.18463
14	136.09	0.19510
15	136.2375	0.16680
16	137.4825	0.12893
17	139.0725	0.14476
18	139.1	0.18348
19	139.7525	0.18518
20	139.705	0.14933
21	141.5825	0.12419
22	141.5575	0.09945
23	141.4575	0.18750
24	141.355	0.18339
25	143.2025	0.25902
26	143.2975	0.21013
27	143.54	0.15769
28	143.48	0.18654
29	144.4325	0.15107
30	145.2025	0.19754
31	145.345	0.13964
32	145.44	0.20704
33	146.46	0.14719
34	146.94	0.14988
35	148.2275	0.14174
36	148.1725	0.21929
37	148.25	0.17568
38	148.4875	0.19771
39	149.8125	0.18154
